Store ID,Employee Number,Sales,Marketing Spend,Electronics Sales,Home Sales,Clothes Sales,Area,Date
25.0,73.0,149751.25,24597.51,42874.12,16646.76,53620.71,Asia,2020-04-30
25.0,77.0,194549.5,26270.98,61863.91,21888.0,71008.17,Asia,2020-05-31
25.0,78.0,296418.34,9289.66,67074.54,54610.88,92484.34,Asia,2020-06-30
25.0,75.0,188274.33,17008.51,60923.46,30797.36,65749.58,Asia,2020-07-31
25.0,73.0,191542.1,29627.57,35841.15,24959.47,54558.74,Asia,2020-08-31
25.0,78.0,262705.26,6098.69,62904.09,35641.27,90968.58,Asia,2020-09-30
25.0,80.0,260372.19,19264.01,68695.67,26425.77,101695.32,Asia,2020-10-31
25.0,84.0,400481.27,17159.48,115408.03,69338.9,159553.12,Asia,2020-11-30
25.0,82.0,488563.93,13171.59,120196.17,65366.17,189818.36,Asia,2020-12-31
25.0,79.0,144483.84,9849.37,42812.87,26003.89,49087.89,Asia,2021-01-31
25.0,85.0,193653.39,14086.64,53851.91,27682.15,66141.85,Asia,2021-02-28
25.0,75.0,250376.68,15201.35,60179.43,35854.17,95916.33,Asia,2021-03-31
25.0,82.0,236429.04,13545.36,63769.78,31222.38,85252.44,Asia,2021-04-30
25.0,79.0,270116.71,28937.41,53676.85,50317.71,117475.18,Asia,2021-05-31
25.0,83.0,293329.87,27804.49,69248.83,40140.43,91009.78,Asia,2021-06-30
25.0,86.0,245857.82,18257.15,46814.65,44047.91,94800.41,Asia,2021-07-31
25.0,77.0,218706.87,8015.54,65323.64,43252.22,72699.71,Asia,2021-08-31
25.0,83.0,390340.44,27287.07,103915.63,67988.84,140489.6,Asia,2021-09-30
25.0,85.0,258261.06,1027.64,76285.87,43810.04,93995.58,Asia,2021-10-31
25.0,78.0,420687.52,23355.43,89265.36,48209.74,142634.72,Asia,2021-11-30
25.0,83.0,467440.39,17795.75,94814.74,72048.53,148416.82,Asia,2021-12-31
25.0,76.0,166913.16,24136.76,43100.28,25457.7,57879.68,Asia,2022-01-31
25.0,83.0,208843.13,28142.38,42967.19,22610.75,78534.77,Asia,2022-02-28
25.0,76.0,332308.07,13569.43,101665.67,65230.69,111488.17,Asia,2022-03-31
25.0,84.0,185524.88,25587.99,34896.76,23525.15,57620.8,Asia,2022-04-30
25.0,82.0,274567.91,2623.5,78319.95,37237.15,101820.41,Asia,2022-05-31
25.0,74.0,342151.47,16937.52,96071.55,49677.01,118684.25,Asia,2022-06-30
25.0,82.0,220420.95,6358.77,68751.34,35676.11,82832.34,Asia,2022-07-31
25.0,81.0,268784.25,24111.16,67958.53,26146.11,86177.81,Asia,2022-08-31
25.0,81.0,331264.09,9769.34,71866.85,57310.33,118969.27,Asia,2022-09-30
25.0,78.0,255187.52,26478.55,57535.31,30084.8,93088.6,Asia,2022-10-31
25.0,76.0,366090.69,5811.48,76723.0,41548.83,135566.52,Asia,2022-11-30
25.0,84.0,477721.23,29485.16,111164.34,62216.57,134633.46,Asia,2022-12-31
26.0,67.0,103620.39,4550.19,23766.5,16661.22,34953.8,Asia,2018-01-31
26.0,61.0,151599.89,19513.15,40933.33,24935.65,48124.68,Asia,2018-02-28
26.0,57.0,205073.44,20498.3,41535.93,33308.64,84175.45,Asia,2018-03-31
26.0,64.0,159343.74,16017.37,42031.63,26582.74,55803.97,Asia,2018-04-30
26.0,67.0,194763.1,2795.66,39045.74,29996.13,60194.39,Asia,2018-05-31
26.0,65.0,260641.67,21556.0,73933.37,45170.09,88893.13,Asia,2018-06-30
26.0,61.0,159467.37,20920.74,34498.73,22384.99,48947.49,Asia,2018-07-31
26.0,64.0,169278.07,11339.64,36806.57,31106.89,65738.55,Asia,2018-08-31
26.0,58.0,290615.68,9029.6,69375.75,52543.66,110707.42,Asia,2018-09-30
26.0,63.0,186247.03,11853.75,36109.14,25594.83,66976.46,Asia,2018-10-31
26.0,59.0,323413.02,18361.41,70251.52,41751.09,107262.05,Asia,2018-11-30
26.0,57.0,372961.17,18756.25,92754.93,46475.52,123505.11,Asia,2018-12-31
26.0,66.0,102105.84,8237.15,27022.49,15358.22,38354.98,Asia,2019-01-31
26.0,60.0,174973.08,9489.66,54315.57,27455.61,51674.46,Asia,2019-02-28
26.0,62.0,216557.48,7265.42,60562.92,32578.25,76019.86,Asia,2019-03-31
26.0,63.0,145785.53,11491.15,35934.68,27410.91,48911.24,Asia,2019-04-30
26.0,66.0,173994.22,26044.4,51697.79,26393.92,69375.19,Asia,2019-05-31
26.0,60.0,262448.64,9738.52,72155.17,29343.64,88338.46,Asia,2019-06-30
26.0,61.0,203200.84,8076.3,57965.13,34449.02,65424.89,Asia,2019-07-31
26.0,67.0,191715.61,11397.29,58410.6,30952.9,74105.11,Asia,2019-08-31
26.0,61.0,267284.13,1732.99,68623.58,45475.34,108091.31,Asia,2019-09-30
26.0,60.0,206911.31,15696.54,48592.11,28396.61,69797.6,Asia,2019-10-31
26.0,63.0,351109.95,20210.96,97936.88,63505.74,121966.57,Asia,2019-11-30
26.0,57.0,456001.93,16999.68,101047.85,61094.42,150695.81,Asia,2019-12-31
26.0,60.0,102846.88,24370.65,31035.17,16930.79,33825.04,Asia,2020-01-31
26.0,59.0,213665.95,10755.98,48817.53,40427.07,85981.16,Asia,2020-02-29
26.0,65.0,211242.99,20592.33,43484.09,23245.44,81585.49,Asia,2020-03-31
26.0,56.0,158592.44,18828.74,45352.33,24227.88,61694.74,Asia,2020-04-30
26.0,56.0,242861.36,14917.72,61765.0,25618.33,75592.71,Asia,2020-05-31
26.0,65.0,281718.63,7313.08,82434.62,49468.29,87822.05,Asia,2020-06-30
26.0,60.0,204848.2,5864.5,50345.75,32483.22,68440.6,Asia,2020-07-31
26.0,55.0,226972.23,22182.34,61832.99,29283.65,85123.45,Asia,2020-08-31
26.0,63.0,335513.79,9716.88,94233.05,41859.69,104422.94,Asia,2020-09-30
26.0,67.0,267304.97,22875.77,79585.05,27773.33,82740.62,Asia,2020-10-31
26.0,61.0,318375.13,19150.63,66729.28,39887.07,118575.89,Asia,2020-11-30
26.0,60.0,397352.57,2789.34,81287.73,64141.07,143000.79,Asia,2020-12-31
26.0,64.0,135824.05,5797.08,37007.18,14577.89,46036.55,Asia,2021-01-31
26.0,59.0,215765.23,19833.4,54851.55,36896.49,72981.74,Asia,2021-02-28
26.0,57.0,300829.46,26836.74,58261.12,54584.0,117603.03,Asia,2021-03-31
26.0,55.0,190824.72,10914.06,40268.59,27809.47,68188.56,Asia,2021-04-30
26.0,58.0,275843.96,17508.37,58383.19,38219.69,81738.5,Asia,2021-05-31
26.0,55.0,309956.91,15200.32,90090.94,61958.75,116089.33,Asia,2021-06-30
26.0,65.0,257350.9,2120.05,65035.16,48535.7,94882.99,Asia,2021-07-31
26.0,55.0,238401.09,21273.31,48611.33,36494.45,69954.66,Asia,2021-08-31
26.0,58.0,277616.12,3201.45,85141.76,38222.19,102048.75,Asia,2021-09-30
26.0,63.0,230294.8,6068.42,70026.54,46051.16,91040.3,Asia,2021-10-31
26.0,55.0,427039.82,19874.95,105497.59,88380.39,134157.35,Asia,2021-11-30
26.0,65.0,523623.33,1030.89,132307.23,63210.83,173531.62,Asia,2021-12-31
26.0,61.0,140540.65,21510.45,33607.76,21158.7,55225.09,Asia,2022-01-31
26.0,64.0,221500.03,2741.14,58076.98,38902.27,88522.77,Asia,2022-02-28
26.0,61.0,257633.46,8508.09,67428.08,32453.86,75024.27,Asia,2022-03-31
26.0,56.0,231202.46,19854.88,52268.95,41677.43,88394.68,Asia,2022-04-30
26.0,67.0,269116.71,28993.04,78534.4,26344.56,111106.69,Asia,2022-05-31
26.0,56.0,362610.57,1470.94,107215.51,67804.41,124957.09,Asia,2022-06-30
26.0,62.0,294096.24,15235.5,67495.82,38179.56,86753.94,Asia,2022-07-31
26.0,66.0,208265.08,5002.37,50561.96,23082.48,78586.9,Asia,2022-08-31
26.0,55.0,432367.6,4039.77,83948.03,78424.03,185940.06,Asia,2022-09-30
26.0,55.0,311949.68,29166.64,81552.19,46162.12,117424.18,Asia,2022-10-31
26.0,56.0,399522.53,6702.82,112521.3,60961.27,124016.04,Asia,2022-11-30
26.0,65.0,545143.4527297646,28120.19,111357.77,88603.73611759389,195384.30893154,Asia,2022-12-31
27.0,26.0,108790.46,2322.35,29086.9,20612.55,32995.26,South America,2018-01-31
27.0,25.0,170153.29,16854.42,45360.52,19231.87,50330.94,South America,2018-02-28
27.0,26.0,230721.32,21801.0,53568.53,31432.32,88737.76,South America,2018-03-31
27.0,27.0,178624.52,17058.13,50718.62,16515.49,68716.89,South America,2018-04-30
27.0,23.0,165635.77,15954.64,46978.62,26251.45,57070.39,South America,2018-05-31
27.0,26.0,274240.66,10575.84,65046.97,36657.14,80887.84,South America,2018-06-30
27.0,25.0,183308.06,10820.09,46560.28,25857.15,53986.15,South America,2018-07-31
27.0,23.0,187237.74,5094.61,39146.06,32358.76,70254.17,South America,2018-08-31
27.0,23.0,254526.61,1835.4,51134.96,47314.45,85640.04,South America,2018-09-30
27.0,26.0,249941.49,3368.39,68961.83,43763.51,89364.17,South America,2018-10-31
27.0,25.0,298603.72,13671.82,83141.89,54571.73,103477.23,South America,2018-11-30
27.0,25.0,389516.9,19021.11,107925.92,64271.04,119280.04,South America,2018-12-31
27.0,25.0,112015.49,13000.02,23437.19,13109.79,32388.75,South America,2019-01-31
27.0,24.0,188360.37,29258.99,54864.94,22114.7,53101.79,South America,2019-02-28
27.0,27.0,208186.66,14236.39,39466.02,26404.14,65649.74,South America,2019-03-31
27.0,27.0,194786.15,26580.57,48795.38,27762.56,66057.81,South America,2019-04-30
27.0,27.0,217414.46,24975.13,54289.65,23417.87,59053.82,South America,2019-05-31
27.0,26.0,278999.23,7165.8,58389.26,33740.32,98110.21,South America,2019-06-30
27.0,25.0,209566.77,27094.58,56956.52,35605.83,80695.71,South America,2019-07-31
27.0,24.0,194943.45,23283.9,46351.74,23936.71,64450.63,South America,2019-08-31
27.0,23.0,314838.18,14745.35,91995.47,35943.24,114655.79,South America,2019-09-30
27.0,25.0,190166.96,29082.0,54950.7,32718.64,69587.97,South America,2019-10-31
27.0,26.0,298387.22,16540.13,95315.25,36320.41,104289.4,South America,2019-11-30
27.0,27.0,394004.43,5462.03,98628.78,65710.59,128872.71,South America,2019-12-31
27.0,24.0,118127.03,13002.25,29040.1,14812.35,39025.44,South America,2020-01-31
27.0,23.0,204107.15,3847.65,45591.78,33663.94,56995.02,South America,2020-02-29
27.0,23.0,272127.71,34.38,67146.44,45933.51,108651.6,South America,2020-03-31
27.0,25.0,189984.27,4404.6,37630.11,20318.62,73905.58,South America,2020-04-30
27.0,25.0,230033.18,14460.45,48765.05,43095.65,78075.74,South America,2020-05-31
27.0,24.0,249241.05,7904.5,52240.53,40421.35,93552.27,South America,2020-06-30
27.0,25.0,207035.76,13134.77,56939.48,23796.44,72881.18,South America,2020-07-31
27.0,25.0,210799.01,8397.89,60263.82,30961.81,72014.26,South America,2020-08-31
27.0,24.0,345431.75,29785.76,100486.64,39807.05,124177.4,South America,2020-09-30
27.0,27.0,238887.01,3534.22,74461.3,28018.07,88913.65,South America,2020-10-31
27.0,24.0,391300.76,18674.5,87114.76,61142.31,130299.42,South America,2020-11-30
27.0,23.0,449609.57,4240.77,123475.1,54848.42,163422.65,South America,2020-12-31
27.0,27.0,144285.62,20153.18,31646.6,27323.24,48011.88,South America,2021-01-31
27.0,25.0,200604.0,4234.25,52063.51,30383.34,66357.06,South America,2021-02-28
27.0,24.0,313449.81,11135.79,68895.86,68560.19,104828.4,South America,2021-03-31
27.0,25.0,165486.53,14447.67,47045.92,34487.66,57462.68,South America,2021-04-30
27.0,26.0,216407.78,23424.77,47809.08,30893.05,65396.0,South America,2021-05-31
27.0,23.0,341139.42,28101.18,75794.54,34366.37,118313.41,South America,2021-06-30
27.0,25.0,232916.39,18283.85,64909.88,28423.79,89304.74,South America,2021-07-31
27.0,26.0,239786.09,4069.5,52576.91,46133.34,95432.24,South America,2021-08-31
27.0,25.0,293653.53,26034.97,63482.86,40999.04,102588.18,South America,2021-09-30
27.0,23.0,220510.49,286.33,54456.18,31148.93,94057.51,South America,2021-10-31
27.0,26.0,397088.17,20452.08,106435.9,44375.77,117327.52,South America,2021-11-30
27.0,25.0,508552.96,12208.05,130810.44,88603.73611759389,173712.08,South America,2021-12-31
27.0,23.0,122369.85,16645.27,35359.66,24944.47,45275.12,South America,2022-01-31
27.0,23.0,223356.65,12204.64,67279.72,26795.22,73706.57,South America,2022-02-28
27.0,27.0,282266.17,18612.43,69156.06,48305.08,97962.18,South America,2022-03-31
27.0,24.0,249769.99,7550.38,51261.8,47560.33,94803.61,South America,2022-04-30
27.0,26.0,255184.78,4519.75,80293.28,49984.72,98051.68,South America,2022-05-31
27.0,24.0,354524.56,23628.03,72938.72,36841.35,121841.03,South America,2022-06-30
27.0,26.0,235583.51,7959.72,54755.19,43236.07,99650.97,South America,2022-07-31
27.0,26.0,264899.13,25218.02,61016.39,28547.68,104895.93,South America,2022-08-31
27.0,26.0,367700.32,561.91,102278.23,54919.07,142710.25,South America,2022-09-30
27.0,25.0,294396.51,542.0,85142.39,38726.6,90078.44,South America,2022-10-31
27.0,25.0,477652.04,6016.1,121049.91,84449.21,178201.93,South America,2022-11-30
27.0,24.0,514119.36,19188.05,135079.31,52771.16,159115.82,South America,2022-12-31
28.0,83.0,100569.42,25561.55,25559.01,16236.27,34999.9,South America,2018-01-31
28.0,97.0,157237.48,5411.39,39337.89,21410.26,58513.44,South America,2018-02-28
28.0,96.0,226754.92,20903.47,48650.35,45095.83,85356.72,South America,2018-03-31
28.0,96.0,184022.74,25684.31,46450.98,21030.17,56624.49,South America,2018-04-30
28.0,94.0,191013.05,24402.46,54192.87,32622.26,67737.77,South America,2018-05-31
28.0,85.0,235263.58,3081.7,65307.77,27553.71,84998.81,South America,2018-06-30
28.0,99.0,185937.98,20007.57,43221.69,17452.53,61751.97,South America,2018-07-31
28.0,89.0,168733.64,26947.16,34671.33,31045.05,53680.93,South America,2018-08-31
28.0,92.0,240545.21,16591.11,65255.05,27446.74,77935.13,South America,2018-09-30
28.0,99.0,229739.63,24267.28,43852.11,28992.59,84976.21,South America,2018-10-31
28.0,95.0,265726.13,24520.39,74928.15,38536.67,94045.88,South America,2018-11-30
28.0,90.0,361538.45,11285.45,68992.8,70183.67,117061.74,South America,2018-12-31
28.0,96.0,112012.18,11731.27,31583.54,14939.91,43391.51,South America,2019-01-31
28.0,89.0,189011.76,22392.57,47038.29,21429.79,74130.78,South America,2019-02-28
28.0,101.0,262870.28,4992.58,84916.43,31560.93,99821.18,South America,2019-03-31
28.0,84.0,180546.36,11867.34,54150.8,21885.54,64166.78,South America,2019-04-30
28.0,99.0,191926.13,8736.88,44047.31,23553.63,61729.07,South America,2019-05-31
28.0,97.0,298703.39,7704.57,72232.19,36856.33,110280.38,South America,2019-06-30
28.0,93.0,165589.03,11423.51,37411.36,24155.84,51990.3,South America,2019-07-31
28.0,88.0,237968.38,8873.16,54334.7,43664.02,75246.05,South America,2019-08-31
28.0,85.0,332725.25,23245.67,71671.75,58052.46,112812.7,South America,2019-09-30
28.0,101.0,236612.66,17164.13,50578.08,26091.72,91078.51,South America,2019-10-31
28.0,93.0,350597.52,5452.43,88615.04,49604.36,114264.89,South America,2019-11-30
28.0,84.0,460620.71,15944.02,117683.99,78455.78,157470.42,South America,2019-12-31
28.0,86.0,97495.79,8139.69,25137.0,14156.79,33823.03,South America,2020-01-31
28.0,101.0,155742.89,1426.43,33146.62,24651.16,54344.3,South America,2020-02-29
28.0,100.0,212294.91,1349.8,47792.12,36444.89,67027.56,South America,2020-03-31
28.0,97.0,199082.36,987.32,54214.75,28295.68,80204.18,South America,2020-04-30
28.0,94.0,189023.07,18291.34,52177.33,28504.03,62637.37,South America,2020-05-31
28.0,96.0,363900.14,17355.35,91445.6,53652.02,121257.79,South America,2020-06-30
28.0,93.0,261370.25,8867.03,56215.87,42104.44,88728.11,South America,2020-07-31
28.0,88.0,216070.53,23149.22,55087.69,34462.83,80684.49,South America,2020-08-31
28.0,96.0,314492.42,25791.81,82870.44,44384.64,130487.23,South America,2020-09-30
28.0,94.0,290624.38,4156.42,81187.03,51172.32,110876.38,South America,2020-10-31
28.0,90.0,290644.75,6282.44,75647.53,45032.32,98505.61,South America,2020-11-30
28.0,98.0,497507.15,6080.16,121893.19,86454.91,195384.30893154,South America,2020-12-31
28.0,93.0,110695.6,7958.84,25445.08,11619.78,42189.87,South America,2021-01-31
28.0,85.0,221796.8,13517.91,55280.21,42988.03,73486.16,South America,2021-02-28
28.0,83.0,314779.91,29514.9,57873.61,56206.57,104755.9,South America,2021-03-31
28.0,87.0,162317.12,11388.79,31944.12,21343.46,50873.97,South America,2021-04-30
28.0,88.0,235184.63,7436.91,50893.56,44425.53,92469.24,South America,2021-05-31
28.0,86.0,399805.71,12197.03,112219.47,79680.96,136739.81,South America,2021-06-30
28.0,89.0,236687.03,11006.87,53013.51,23123.27,90238.11,South America,2021-07-31
28.0,95.0,269487.92,14888.91,65623.61,47877.05,93848.75,South America,2021-08-31
28.0,99.0,332450.48,4992.96,95273.12,34832.23,115342.54,South America,2021-09-30
28.0,83.0,306155.93,20465.49,92368.27,55890.59,94446.5,South America,2021-10-31
28.0,88.0,409310.38,17032.83,105590.55,77802.79,165565.77,South America,2021-11-30
28.0,98.0,467925.64,29650.66,116182.82,50990.46,165648.11,South America,2021-12-31
28.0,93.0,152917.16,29209.45,40493.33,26771.74,61952.92,South America,2022-01-31
28.0,91.0,252671.77,24581.09,59225.15,41989.7,89943.61,South America,2022-02-28
28.0,91.0,232777.22,17199.41,45638.74,23000.54,69817.83,South America,2022-03-31
28.0,95.0,203808.64,2807.56,52690.5,33931.96,78523.59,South America,2022-04-30
28.0,86.0,232687.0,3141.15,51342.79,25949.73,69739.02,South America,2022-05-31
28.0,101.0,330214.22,19791.13,76274.97,38358.17,110423.11,South America,2022-06-30
28.0,94.0,231145.33,20514.69,61705.69,39147.9,76952.65,South America,2022-07-31
28.0,90.0,228177.18,16837.61,53415.3,24438.22,85265.22,South America,2022-08-31
28.0,91.0,393806.63,20146.01,115550.25,45446.98,147599.39,South America,2022-09-30
28.0,86.0,260386.0,2694.58,49368.36,55743.99,98709.48,South America,2022-10-31
28.0,92.0,401561.87,25037.16,86752.85,80750.27,118503.53,South America,2022-11-30
28.0,84.0,545143.4527297646,12590.85,139638.65033721825,88603.73611759389,195384.30893154,South America,2022-12-31
29.0,52.0,86605.95,28699.8,22545.97,11912.23,29040.48,South America,2018-01-31
29.0,52.0,171032.1,286.85,48612.41,20155.22,53957.89,South America,2018-02-28
29.0,50.0,192919.0,2471.02,49454.09,22013.64,66242.19,South America,2018-03-31
29.0,55.0,133503.15,6327.5,35608.12,13676.96,47009.34,South America,2018-04-30
29.0,55.0,171726.98,11248.43,40448.53,30873.55,49986.19,South America,2018-05-31
29.0,48.0,217162.01,13942.21,66075.47,29358.48,71471.87,South America,2018-06-30
29.0,51.0,171182.43,13260.83,50573.1,18715.18,54442.11,South America,2018-07-31
29.0,51.0,218564.44,21091.91,57257.51,33538.67,63384.53,South America,2018-08-31
29.0,50.0,299777.06,17050.65,74391.77,34752.56,115719.59,South America,2018-09-30
29.0,57.0,185165.29,29204.07,41018.69,32690.99,71270.71,South America,2018-10-31
29.0,48.0,302367.02,13861.79,72045.52,37458.29,97265.97,South America,2018-11-30
29.0,51.0,336738.6,15778.71,93227.08,38935.99,102713.73,South America,2018-12-31
29.0,47.0,105840.74,18828.2,26325.7,19870.52,33426.01,South America,2019-01-31
29.0,50.0,165490.97,24164.45,37206.74,27526.82,51367.55,South America,2019-02-28
29.0,55.0,219826.3,28664.43,62788.14,32830.89,76170.06,South America,2019-03-31
29.0,51.0,144786.96,12135.49,42373.76,20973.4,47873.09,South America,2019-04-30
29.0,47.0,235077.18,14955.22,54203.19,42254.82,74091.53,South America,2019-05-31
29.0,52.0,325611.31,15190.99,78290.69,67291.96,110102.99,South America,2019-06-30
29.0,51.0,212829.7,3504.37,51858.71,37849.89,87993.63,South America,2019-07-31
29.0,52.0,232461.34,18803.08,54333.6,36427.0,85996.96,South America,2019-08-31
29.0,50.0,267804.87,19247.1,76433.13,33346.43,93404.42,South America,2019-09-30
29.0,53.0,210229.49,10976.15,50518.18,29430.64,62082.0,South America,2019-10-31
29.0,50.0,303457.33,17521.29,65332.16,44513.12,106672.94,South America,2019-11-30
29.0,51.0,458752.89,20111.28,110158.05,88115.78,161356.6,South America,2019-12-31
29.0,57.0,125188.86,18720.85,28705.23,23119.06,51173.72,South America,2020-01-31
29.0,56.0,211340.77,9115.84,48993.95,38091.7,79386.1,South America,2020-02-29
29.0,48.0,201091.29,11512.22,57020.13,27820.14,67783.68,South America,2020-03-31
29.0,49.0,166158.42,28695.26,48709.85,27512.48,69674.22,South America,2020-04-30
29.0,48.0,254111.78,12043.14,52325.55,38053.16,89250.67,South America,2020-05-31
29.0,57.0,358745.51,9122.24,111843.74,47536.17,130391.86,South America,2020-06-30
29.0,49.0,190437.34,21649.76,47750.5,34116.77,68499.42,South America,2020-07-31
29.0,49.0,257401.49,863.12,67692.87,41833.31,86155.83,South America,2020-08-31
29.0,52.0,347486.63,10792.9,104457.02,50859.42,124996.96,South America,2020-09-30
29.0,48.0,289217.8,2746.67,89482.94,52752.38,80398.11,South America,2020-10-31
29.0,54.0,412454.45,27781.84,117766.2,67516.96,114078.33,South America,2020-11-30
29.0,50.0,452726.84,25425.96,114789.12,71351.63,154121.57,South America,2020-12-31
29.0,50.0,144419.05,14073.78,30441.48,25934.97,51971.58,South America,2021-01-31
29.0,54.0,170235.63,22720.25,32267.83,35610.53,61777.45,South America,2021-02-28
29.0,54.0,224018.32,27207.31,58488.98,25182.35,69594.99,South America,2021-03-31
29.0,47.0,162398.91,5930.52,42744.36,27890.89,63877.95,South America,2021-04-30
29.0,48.0,259418.91,24136.4,67274.55,33325.03,82838.55,South America,2021-05-31
29.0,50.0,393765.27,29673.06,111734.46,64590.91,149501.4,South America,2021-06-30
29.0,56.0,273114.3,26223.29,67542.47,47534.15,99561.61,South America,2021-07-31
29.0,51.0,214540.49,1683.95,47194.11,34375.56,75527.73,South America,2021-08-31
29.0,55.0,295353.46,7723.47,61507.73,62310.01,100267.61,South America,2021-09-30
29.0,56.0,297611.95,24864.67,75144.98,60524.66,106090.39,South America,2021-10-31
29.0,53.0,310445.54,11925.47,61002.89,36239.38,113817.25,South America,2021-11-30
29.0,51.0,538153.24,16803.15,113129.38,64904.28,195384.30893154,South America,2021-12-31
29.0,50.0,113869.32,21528.85,26779.93,14834.74,34676.64,South America,2022-01-31
29.0,54.0,184759.3,7065.43,36656.16,20429.84,69201.01,South America,2022-02-28
29.0,48.0,261796.96,4850.32,70546.17,33347.45,82837.03,South America,2022-03-31
29.0,48.0,242539.33,21498.19,53682.01,24368.0,85151.04,South America,2022-04-30
29.0,48.0,259673.06,11138.57,65014.27,28869.55,97905.34,South America,2022-05-31
29.0,50.0,290348.9,13165.1,84293.78,33728.29,104338.85,South America,2022-06-30
29.0,56.0,258122.91,16976.69,71986.08,35253.66,106877.3,South America,2022-07-31
29.0,56.0,229738.7,10612.15,64003.22,23560.58,88035.99,South America,2022-08-31
29.0,52.0,336812.15,23137.72,100728.5,57407.52,130504.1,South America,2022-09-30
29.0,55.0,295762.58,27727.32,60840.17,55591.45,98068.09,South America,2022-10-31
29.0,50.0,439120.73,7769.88,100881.07,64536.95,143452.26,South America,2022-11-30
29.0,51.0,545143.4527297646,9436.33,116374.85,70027.89,193976.49,South America,2022-12-31
30.0,99.0,82413.82,2817.6,23885.75,11933.04,25124.07,South America,2018-01-31
30.0,86.0,132390.96,1997.16,31307.37,22753.28,40910.82,South America,2018-02-28
30.0,94.0,202273.91,11788.35,42691.15,23419.87,73496.66,South America,2018-03-31
30.0,90.0,179816.57,19064.49,47238.41,34159.13,62563.18,South America,2018-04-30
30.0,88.0,186412.75,7949.42,48817.41,38402.59,61225.37,South America,2018-05-31
30.0,98.0,260751.88,10432.05,62916.55,26832.86,101405.18,South America,2018-06-30
30.0,102.0,174937.79,10797.24,43626.42,27958.56,64767.28,South America,2018-07-31
30.0,89.0,198416.63,25172.06,57067.42,21902.11,70248.19,South America,2018-08-31
30.0,93.0,257331.43,28246.26,72920.15,35345.01,85903.68,South America,2018-09-30
30.0,102.0,230714.02,16770.09,69470.11,35171.8,94717.76,South America,2018-10-31
30.0,95.0,321628.92,15803.76,83038.34,35057.28,120280.6,South America,2018-11-30
30.0,95.0,396657.18,6600.38,108558.55,64664.0,126855.51,South America,2018-12-31
30.0,96.0,127687.48,7092.12,36162.78,21675.24,42718.67,South America,2019-01-31
30.0,98.0,192526.11,11537.51,61339.47,37496.5,68227.0,South America,2019-02-28
30.0,94.0,242339.27,29561.55,66882.07,37005.97,94288.71,South America,2019-03-31
30.0,88.0,173219.33,22532.19,44726.31,31293.06,59551.98,South America,2019-04-30
30.0,92.0,215663.57,3655.51,52771.73,28950.36,73490.36,South America,2019-05-31
30.0,94.0,246460.29,6184.95,55018.66,44793.28,87068.4,South America,2019-06-30
30.0,101.0,209148.49,22630.64,47798.69,27757.33,74914.92,South America,2019-07-31
30.0,103.0,236332.86,27861.73,56137.4,42475.6,73831.34,South America,2019-08-31
30.0,97.0,318001.96,9790.84,88413.99,41588.61,102548.34,South America,2019-09-30
30.0,93.0,191567.35,4526.34,42771.03,41431.4,65436.24,South America,2019-10-31
30.0,100.0,358180.39,19663.97,74265.13,75407.06,115813.34,South America,2019-11-30
30.0,86.0,407672.34,12496.04,100109.39,59313.07,168557.09,South America,2019-12-31
30.0,99.0,126482.45,7115.83,36962.83,27532.8,44739.53,South America,2020-01-31
30.0,85.0,187091.11,9878.27,48177.16,26842.65,62099.68,South America,2020-02-29
30.0,93.0,288389.46,28052.63,70658.25,50919.24,99821.62,South America,2020-03-31
30.0,95.0,147414.05,29569.98,28051.36,26657.94,48213.81,South America,2020-04-30
30.0,93.0,197049.55,25982.82,43840.56,25810.09,65744.42,South America,2020-05-31
30.0,92.0,368902.78,15296.33,70960.35,51222.3,135682.29,South America,2020-06-30
30.0,86.0,210748.01,4889.17,49805.43,31387.68,86914.89,South America,2020-07-31
30.0,89.0,201772.6,27601.55,50169.77,22967.87,64156.27,South America,2020-08-31
30.0,96.0,301454.66,28743.41,87671.96,38144.41,95684.07,South America,2020-09-30
30.0,89.0,258548.26,23321.19,72005.75,31717.58,88491.45,South America,2020-10-31
30.0,94.0,289605.62,28502.96,78362.61,43363.88,92435.79,South America,2020-11-30
30.0,96.0,541759.78,17866.52,139638.65033721825,73154.53,185251.51,South America,2020-12-31
30.0,101.0,144433.9,8145.5,39569.23,20593.82,50465.77,South America,2021-01-31
30.0,86.0,168576.44,2365.67,39903.43,34824.88,54102.85,South America,2021-02-28
30.0,103.0,223817.69,14813.66,46471.58,35134.49,69158.18,South America,2021-03-31
30.0,94.0,194303.15,13655.56,43354.3,35300.7,66866.47,South America,2021-04-30
30.0,88.0,247038.03,11616.7,56350.75,45404.15,84983.31,South America,2021-05-31
30.0,89.0,327371.11,11773.35,94236.06,46981.47,136110.83,South America,2021-06-30
30.0,88.0,253456.82,18516.74,69151.51,41992.45,100987.91,South America,2021-07-31
30.0,93.0,225497.93,968.81,62696.17,42907.95,80692.94,South America,2021-08-31
30.0,87.0,365206.3,29940.62,74191.32,43516.8,139038.16,South America,2021-09-30
30.0,86.0,281675.36,27381.66,62135.4,54925.32,102888.01,South America,2021-10-31
30.0,85.0,400426.45,11562.09,95326.94,50069.06,142935.4,South America,2021-11-30
30.0,100.0,439429.32,6504.41,125864.76,69660.55,126795.95,South America,2021-12-31
